,valence,year,acousticness,artists,danceability,duration_ms,energy,explicit,instrumentalness,key,liveness,loudness,mode,name,popularity,speechiness,tempo,time_signature
5265,0.833,1990,0.705,['Jerry Rivera'],0.69,223440,0.653,0,2.55e-05,0,0.0525,-5.15,1,Casi un Hechizo,56,0.0402,92.99,4
5266,0.688,1990,0.00326,"[""Jane's Addiction""]",0.639,214707,0.929,0,0.0501,0,0.242,-4.762,1,Been Caught Stealing,58,0.212,103.758,4
5267,0.937,1990,0.207,['Mariah Carey'],0.684,246107,0.818,0,2.19e-06,1,0.0251,-8.686,0,Someday,51,0.0405,109.864,4
5268,0.516,1990,0.601,"['Harry Connick, Jr.']",0.373,160933,0.346,0,0.0,7,0.0916,-15.292,1,We Are In Love,51,0.262,200.174,4
5269,0.0996,1990,0.731,['Ricardo Montaner'],0.388,312333,0.331,0,4.19e-06,0,0.249,-9.561,1,Déjame llorar,61,0.0305,95.004,4
5270,0.235,1990,0.000486,['Dramarama'],0.448,228360,0.813,0,0.0145,0,0.846,-10.19,1,"Anything, Anything (I'll Give You) - Live at the China Club",46,0.057,121.903,4
5271,0.421,1990,0.267,['Paul Young'],0.57,216373,0.575,0,0.0,9,0.0823,-7.032,1,Oh Girl,55,0.0318,135.903,4
5272,0.736,1990,0.00847,['Ratt'],0.594,326000,0.752,0,0.00161,11,0.0578,-10.661,0,Givin' Yourself Away,51,0.0263,101.582,4
5273,0.297,1990,0.82,['Geoffrey Oryema'],0.546,300307,0.136,0,0.465,5,0.112,-21.089,1,Makambo,55,0.0324,94.781,4
5274,0.604,1990,0.484,['Maná'],0.748,252960,0.963,0,2.58e-05,9,0.316,-3.277,1,Perdido En Un Barco,46,0.0512,104.395,4
5275,0.443,1990,0.357,"['Branford Marsalis Quartet', 'Terence Blanchard']",0.616,218973,0.278,0,0.192,1,0.153,-16.973,1,Mo' Better Blues (feat. Terence Blanchard),51,0.0283,100.325,4
5276,0.638,1990,0.357,['Hi-Five'],0.625,301640,0.644,0,0.0,8,0.102,-8.801,1,I Can't Wait Another Minute,43,0.0287,147.435,4
5277,0.0881,1990,0.611,['Ricardo Montaner'],0.4,271320,0.569,0,1.07e-06,0,0.1,-3.645,1,El poder de tu amor,58,0.0289,108.595,4
5278,0.889,1990,0.185,['Grupo Miramar'],0.544,179267,0.472,0,0.00021,9,0.33,-9.794,1,Una lagrima y un recuerdo,47,0.0281,112.455,4
5279,0.376,1990,3.85e-05,['Firehouse'],0.603,267427,0.759,0,0.0162,8,0.148,-10.393,1,All She Wrote (Live),46,0.0322,121.214,4
5280,0.0385,1990,0.991,"['Anonymous', 'Mischa Maisky', 'Pavel Gililov']",0.214,192000,0.0437,0,0.518,9,0.0604,-27.122,0,Catalan Folksong - arr. Pablo Casals (1876-1973),41,0.0524,89.16,1
5281,0.393,1991,0.00168,['Vilma Palma e Vampiros'],0.634,349507,0.84,0,0.0237,6,0.207,-5.933,1,Bye Bye,67,0.0351,97.998,4
5282,0.581,1991,0.025,['Michael Jackson'],0.943,417733,0.708,0,2.34e-05,10,0.0846,-4.686,1,Dangerous,58,0.116,112.958,4
5283,0.047,1991,0.987,['Enya'],0.321,224933,0.015,0,0.935,5,0.108,-28.528,1,Shepherd Moons,48,0.0334,64.624,4
5284,0.424,1991,0.443,['Yolanda Adams'],0.471,387573,0.599,0,0.0,6,0.774,-8.552,0,The Battle Is the Lord's,47,0.0859,119.18,3
5285,0.506,1991,0.0153,['Michael Jackson'],0.861,393307,0.594,0,0.000326,5,0.104,-4.658,1,Who Is It,59,0.121,103.159,4
5286,0.718,1991,0.597,['Louis Prima'],0.525,283200,0.403,0,0.0,8,0.0565,-11.987,1,Just A Gigolo - Remastered,56,0.0945,125.187,4
5287,0.455,1991,0.0316,['A Tribe Called Quest'],0.727,218773,0.38,0,0.0,7,0.342,-14.809,1,Butter,51,0.335,92.05,4
5288,0.147,1991,0.512,['Pearl Jam'],0.362,161893,0.377,0,0.101,7,0.175,-10.142,1,Oceans,56,0.034,112.393,5
5289,0.557,1991,0.991,"['Wolfgang Amadeus Mozart', 'Ingrid Haebler', 'Ludwig Hoffmann']",0.377,503000,0.173,0,0.909,9,0.105,-21.377,1,"Sonata for 2 pianos in D, K.448: 1. Allegro con spirito",53,0.0328,132.335,4
5290,0.066,1991,0.177,['Otis Redding'],0.569,200626,0.126,0,3.54e-05,9,0.478,-16.028,0,Try A Little Tenderness,52,0.0537,103.073,4
5291,0.408,1991,0.889,['Bobby Caldwell'],0.735,225493,0.287,0,0.00124,2,0.0775,-17.593,1,Open Your Eyes,46,0.0465,95.539,4
5292,0.17,1991,0.00372,['Pearl Jam'],0.326,210520,0.935,0,7.55e-06,9,0.302,-5.69,1,Porch,54,0.0698,135.762,4
5293,0.55,1991,0.373,['Queen'],0.691,255040,0.402,0,0.000117,0,0.0607,-9.628,1,These Are The Days Of Our Lives - 2011 Remaster,47,0.0299,112.654,4
5294,0.752,1991,0.493,"['Gerald Levert', 'Eddie Levert']",0.741,345200,0.511,0,0.0,9,0.0808,-11.797,1,Baby Hold on to Me (feat. Eddie Levert),46,0.0401,119.38,4
5295,0.531,1991,0.467,['Van Morrison'],0.44,396213,0.759,0,0.0189,4,0.0765,-9.109,1,I'm Not Feeling It Anymore,50,0.108,178.407,4
5296,0.556,1991,0.964,['Cole Porter'],0.802,184493,0.23,0,0.0,0,0.115,-13.274,0,"Anything Goes - (From ""Anything Goes"")",46,0.0879,105.873,3
5297,0.573,1991,5.79e-05,['U2'],0.502,278480,0.68,0,0.33,2,0.507,-10.438,1,Until The End Of The World,55,0.029,102.252,4
5298,0.853,1991,0.0199,['Erasure'],0.62,236067,0.72,0,0.0176,6,0.404,-11.575,0,Love to Hate You,52,0.0419,119.964,4
5299,0.476,1991,0.212,['Simply Red'],0.726,257760,0.486,0,0.00022,9,0.077,-8.774,1,For Your Babies,43,0.0237,95.983,4
5300,0.557,1991,0.809,"['Chorus - Beauty And the Beast', 'Richard White']",0.563,210307,0.594,0,0.0,5,0.161,-13.134,1,"The Mob Song - From ""Beauty and the Beast""/Soundtrack Version",45,0.196,73.385,4
5301,0.458,1991,0.000435,['Ozzy Osbourne'],0.36,356853,0.907,0,0.00043,1,0.361,-7.138,1,Mr. Tinkertrain,48,0.0829,126.144,4
5302,0.759,1991,0.0348,['Stevie Nicks'],0.687,244747,0.603,0,0.000448,4,0.172,-8.384,0,Stop Draggin' My Heart Around (with Tom Petty and The Heartbreakers),45,0.0238,106.952,4
5303,0.72,1991,2.55e-05,['Nirvana'],0.502,301920,0.912,0,0.000173,1,0.106,-4.556,1,Smells Like Teen Spirit,43,0.0564,116.761,4
5304,0.118,1991,0.89,['Michael Jackson'],0.268,201733,0.186,0,0.00271,11,0.097,-12.736,1,Gone Too Soon,53,0.0338,69.361,3
5305,0.787,1991,0.0932,['Jodeci'],0.642,244573,0.477,0,0.0,0,0.236,-12.898,0,U And I,42,0.039,129.99,4
5306,0.249,1991,0.000305,['U2'],0.481,330507,0.705,0,0.339,1,0.141,-11.101,0,Ultra Violet (Light My Way),55,0.0313,107.647,4
5307,0.462,1992,0.0113,['Dada'],0.58,246533,0.718,0,0.00102,2,0.0815,-9.035,1,Dizz Knee Land,51,0.0266,102.734,4
5308,0.318,1992,0.00213,"['White Zombie', 'Iggy Pop']",0.526,289000,0.918,0,0.0751,9,0.25,-10.879,1,Black Sunshine,52,0.0722,166.669,4
5309,0.481,1992,3.37e-05,['Screaming Trees'],0.192,246227,0.908,0,0.000162,7,0.279,-9.127,1,Nearly Lost You,53,0.072,201.254,4
5310,0.91,1992,0.282,"['Chalino Sanchez', 'Los Amables Del Norte']",0.509,190450,0.524,0,3.97e-05,5,0.0819,-8.655,1,Carta De Luto,51,0.0841,191.178,3
5311,0.743,1992,0.00936,['Ugly Kid Joe'],0.522,260200,0.79,1,0.0,1,0.0881,-7.943,1,Everything About You,58,0.0627,122.585,4
5312,0.642,1992,0.0393,['Chuckii Booker'],0.642,325600,0.422,0,0.0101,10,0.107,-13.782,0,Games,47,0.046,185.834,4
5313,0.145,1992,1.42e-05,['Ministry'],0.539,310293,0.982,0,0.462,0,0.371,-4.495,1,Just One Fix,52,0.0592,132.984,4
5314,0.518,1992,0.667,['Paul Anka'],0.431,162373,0.321,0,0.0,7,0.192,-11.827,1,Puppy Love,45,0.0289,103.164,3
5315,0.534,1992,0.269,['Sade'],0.623,324667,0.221,0,0.0544,7,0.126,-16.505,1,Bullet Proof Soul,52,0.0367,158.249,4
5316,0.281,1992,0.381,['George Duke'],0.629,346600,0.546,0,0.0034,2,0.116,-11.656,0,"No Rhyme, No Reason",46,0.0273,127.525,4
5317,0.391,1992,0.000129,['Stone Temple Pilots'],0.403,194293,0.972,0,5.08e-06,6,0.125,-6.572,0,Crackerman - 2017 Remaster,47,0.0532,148.72,4
5318,0.134,1992,0.295,['Jon Secada'],0.485,275040,0.477,0,3.35e-05,0,0.202,-8.948,1,Angel,60,0.0262,151.704,4
5319,0.909,1992,0.434,['Grupo Bryndis'],0.723,214013,0.628,0,0.0312,2,0.0742,-9.194,1,Te Juro Que Te Amo,44,0.0315,92.741,4
5320,0.464,1993,0.00254,['Sleep'],0.352,343160,0.65,0,0.286,5,0.174,-13.169,1,Dragonaut,54,0.0415,123.607,4
5321,0.257,1993,0.138,['Black Moon'],0.805,270067,0.653,1,0.0,8,0.1,-11.251,0,Who Got Da Props,54,0.185,100.349,4
5322,0.504,1993,0.00952,['Sting'],0.575,270533,0.727,0,0.00754,2,0.054,-9.539,1,If I Ever Lose My Faith In You,58,0.0281,97.995,4
5323,0.57,1993,0.00411,['Dinosaur Jr.'],0.373,340187,0.755,0,0.000799,2,0.0635,-7.574,1,Start Choppin',53,0.103,111.813,4
5324,0.473,1993,7.52e-05,['Pearl Jam'],0.493,167520,0.955,0,3.11e-06,7,0.0495,-4.985,1,Animal (Remastered),55,0.0628,106.088,4
5325,0.37,1993,0.25,['Crash Test Dummies'],0.58,235173,0.575,0,1.83e-05,3,0.0813,-7.72,1,Mmm Mmm Mmm Mmm,66,0.0231,92.934,4
5326,0.234,1993,0.818,['Patty Loveless'],0.499,298237,0.201,0,1.38e-06,11,0.143,-12.145,1,How Can I Help You Say Goodbye,47,0.0276,72.139,4
5327,0.509,1993,0.393,['Tony! Toni! Toné!'],0.667,289173,0.513,0,0.0,1,0.115,-9.425,0,Slow Wine,46,0.0886,75.084,4
5328,0.536,1993,0.0173,['The Freddy Jones Band'],0.615,328227,0.609,0,0.0175,2,0.116,-11.691,1,In a Daydream,46,0.0292,124.113,4
5329,0.667,1993,0.0574,['A Tribe Called Quest'],0.78,259120,0.626,0,0.0122,7,0.501,-9.99,1,We Can Get Down,48,0.199,93.945,4
5330,0.601,1993,0.302,"['Maze', 'Frankie Beverly']",0.63,340160,0.436,0,0.00019,10,0.117,-12.507,0,The Morning After,44,0.0426,169.142,4
5331,0.96,1993,0.473,['Sawyer Brown'],0.804,198693,0.78,0,0.0,5,0.103,-6.461,1,Thank God For You,45,0.0296,116.005,4
5332,0.133,1993,0.355,['Miguel Bosé'],0.74,278293,0.509,0,0.0963,6,0.117,-6.971,1,Si tú no vuelves,65,0.0332,121.971,4
5333,0.151,1994,0.361,['Jeff Buckley'],0.387,404213,0.595,0,1.1e-05,2,0.174,-5.67,1,"Lover, You Should've Come Over",61,0.0389,119.38,3
5334,0.812,1994,0.4,['Tori Amos'],0.631,305493,0.638,0,0.000516,7,0.216,-8.958,1,Cornflake Girl,60,0.0274,133.739,4
5335,0.674,1994,0.00873,['Dave Matthews Band'],0.612,357173,0.787,0,1.4e-06,9,0.17,-6.471,1,Jimi Thing,50,0.0389,98.563,4
5336,0.397,1994,0.474,['Ana Gabriel'],0.644,229200,0.234,0,0.0,5,0.126,-10.073,1,Tú Lo Decidiste,61,0.0352,92.248,4
5337,0.134,1994,0.00241,['Pearl Jam'],0.487,277587,0.93,0,2.82e-05,0,0.0841,-7.3,1,Corduroy - Remastered,56,0.0632,131.304,4
5338,0.141,1994,0.852,"['Antonín Dvořák', 'Seiji Ozawa', 'Yo-Yo Ma', 'Itzhak Perlman', 'Boston Symphony Orchestra']",0.182,212360,0.0603,0,0.411,6,0.145,-25.046,1,"8 Humoresques, Op. 101, B. 187: No. 7, Poco lento e grazioso (Transcribed by Oscar Morawetz for Violin, Cello & Orchestra)",57,0.0459,98.799,4
5339,0.74,1994,0.138,['David Ball'],0.765,181133,0.573,0,1.92e-05,0,0.221,-11.243,1,Thinkin' Problem,49,0.0324,110.434,4
5340,0.15,1994,0.499,['Pearl Jam'],0.274,274440,0.387,0,0.000345,5,0.108,-10.206,1,Nothingman - Remastered,57,0.0304,96.018,4
5341,0.863,1994,0.0873,['G. Love & Special Sauce'],0.8,233960,0.532,0,0.0,11,0.17,-9.937,0,Baby's Got Sauce,50,0.136,140.156,4
5342,0.422,1994,0.107,['Los Temerarios'],0.578,302093,0.358,0,0.0016,7,0.0704,-12.194,1,La Mujer de los Dos,53,0.0254,91.38,4
5343,0.144,1994,0.386,['Pink Floyd'],0.412,330385,0.34,0,0.574,7,0.12,-14.836,1,Marooned,55,0.0294,74.212,4
5344,0.941,1995,0.631,['Ramon Ayala'],0.731,201880,0.456,0,0.0,8,0.0441,-7.439,1,Corrido de Chito Cano - Original Mix,50,0.054,177.123,3
5345,0.239,1995,0.333,['Kenny Chesney'],0.595,219960,0.32,0,7.06e-05,7,0.34,-9.494,1,Me and You,53,0.0272,143.565,4
5346,0.608,1995,0.0745,"['Michael Jackson', 'Janet Jackson']",0.805,278293,0.942,1,1.46e-05,0,0.415,-6.584,1,Scream,56,0.0905,106.525,4
5347,0.642,1995,0.0688,['Debbie Deb'],0.813,295493,0.743,0,0.00339,9,0.272,-10.008,0,Funky Little Beat,49,0.0434,120.014,4
5348,0.251,1995,0.414,['Enrique Iglesias'],0.557,244000,0.412,0,2.66e-06,11,0.0849,-9.608,1,Si Tú Te Vas,61,0.0262,137.458,4
5349,0.0479,1995,0.938,['James Horner'],0.0767,340400,0.0223,0,0.848,7,0.0998,-27.684,1,The Ludlows,59,0.0372,79.803,3
5350,0.966,1995,0.152,['Los Tucanes De Tijuana'],0.653,166253,0.55,0,0.0,9,0.117,-6.095,1,Clave Nueva,51,0.0464,203.013,3
5351,0.813,1995,0.000358,['Rammstein'],0.67,289267,0.755,0,0.244,3,0.344,-7.416,1,Du riechst so gut,55,0.031,111.984,4
5352,0.478,1995,4.7e-05,['Ozzy Osbourne'],0.349,353800,0.895,0,0.00111,9,0.0387,-5.98,1,Perry Mason,55,0.0814,135.157,3
5353,0.752,1995,0.653,['Marc Anthony'],0.469,314440,0.706,0,0.0,11,0.544,-6.93,0,Te Conozco Bien,57,0.0607,87.72,4
5354,0.066,1995,0.847,['Enya'],0.388,259933,0.163,0,0.985,3,0.092,-18.531,1,The Memory of Trees - Instrumental,46,0.0292,94.561,3
5355,0.308,1995,0.141,['Mad Season'],0.339,456027,0.276,0,0.00906,7,0.1,-10.746,1,Wake Up,54,0.0285,83.181,4
5356,0.0723,1995,0.903,['Sarah Vaughan'],0.209,151373,0.125,0,0.0,7,0.136,-15.836,0,Tenderly,54,0.0412,69.563,5
5357,0.785,1995,0.417,['Merle Haggard'],0.68,164067,0.351,0,0.0,4,0.339,-14.707,1,Okie From Muskogee - Re-Recorded In Stereo,46,0.0481,142.524,4
5358,0.177,1995,0.000855,['Jawbreaker'],0.259,373920,0.92,0,0.635,1,0.0787,-6.615,0,Accident Prone,47,0.0751,142.2,4
5359,0.276,1996,0.359,['Type O Negative'],0.423,428800,0.738,0,0.084,6,0.0801,-7.329,1,Love You to Death,56,0.0319,111.414,4
5360,0.907,1996,0.344,['Cornelius Brothers & Sister Rose'],0.516,198693,0.73,0,0.0,7,0.425,-7.136,1,Too Late To Turn Back Now,56,0.0494,115.126,4
5361,0.618,1996,0.985,['Billie Holiday'],0.632,180930,0.134,0,0.00126,8,0.285,-17.029,1,Easy Living,56,0.0532,89.088,4
5362,0.945,1996,0.00187,['Goldfinger'],0.489,190800,0.767,0,0.00572,5,0.0786,-8.99,1,Here In Your Bedroom,52,0.0398,171.655,4
5363,0.209,1996,0.277,['Kevin Sharp'],0.657,206427,0.463,0,0.0,6,0.244,-9.968,1,Nobody Knows,51,0.0246,88.432,4
5364,0.361,1996,0.052,['Peter Frampton'],0.314,834867,0.544,0,0.00712,0,0.979,-9.419,1,Do You Feel Like We Do,52,0.0288,106.597,4
5365,0.216,1996,0.255,['Journey'],0.513,246987,0.514,0,0.0,1,0.258,-5.819,1,When You Love a Woman,58,0.0274,132.157,4
5366,0.551,1996,0.052,['George Michael'],0.735,324667,0.64,0,0.00102,10,0.345,-7.522,0,"Fastlove, Pt. 1",64,0.072,104.444,4
5367,0.452,1996,0.014,['Rage Against The Machine'],0.527,260267,0.789,1,0.0133,9,0.381,-8.049,1,Roll Right,52,0.0694,86.137,4
5368,0.25,1996,0.631,['Matchbox Twenty'],0.537,227333,0.301,0,6.29e-06,7,0.112,-12.508,1,Hang,50,0.0294,153.78,4
5369,0.68,1996,0.194,['Mr. Lil One'],0.866,293133,0.648,1,5.9e-06,1,0.0727,-7.112,1,Mr. Lil One,46,0.0746,99.685,3
5370,0.907,1996,0.0604,['JAY-Z'],0.805,221133,0.569,1,0.0,6,0.264,-11.773,1,Politics As Usual,46,0.37,79.991,4
5371,0.972,1997,0.486,['El As De La Sierra'],0.63,175773,0.518,0,0.00106,5,0.127,-7.437,1,EL Muchacho Alegre,53,0.121,150.442,3
5372,0.251,1997,0.722,['Sarah McLachlan'],0.526,244667,0.37,0,0.0,3,0.157,-10.535,1,Adia,56,0.025,76.002,4
5373,0.219,1997,0.894,['Nick Cave & The Bad Seeds'],0.484,256120,0.0874,0,0.154,0,0.11,-17.796,1,Into My Arms - 2011 Remastered Version,67,0.0394,94.163,4
5374,0.335,1997,0.026,['Rome'],0.759,273267,0.337,0,0.0,0,0.0753,-11.034,0,I Belong To You (Every Time I See Your Face),50,0.035,117.845,4
5375,0.962,1997,0.625,['Teodoro Reyes'],0.648,194400,0.442,0,0.0,4,0.757,-9.895,0,Morire Bebiendo,52,0.0487,157.702,4
5376,0.391,1997,0.959,"['Luciano Pavarotti', 'London Symphony Orchestra', 'Richard Bonynge']",0.369,142173,0.21,0,4.53e-05,6,0.0905,-13.552,1,"Rigoletto / Act 3: ""La donna è mobile""",60,0.0437,131.714,3
5377,0.148,1997,0.399,['Michael Bolton'],0.363,280640,0.435,0,0.0,2,0.219,-8.141,1,Go the Distance,59,0.0307,125.892,4
5378,0.283,1997,0.713,['Los Mier'],0.545,200373,0.387,0,0.0,7,0.077,-9.655,1,Muñeca De Ojos De Miel,48,0.0312,123.331,4
5379,0.398,1997,0.904,['Simon & Garfunkel'],0.516,171293,0.118,0,1.12e-06,11,0.109,-19.164,1,Blues Run the Game - Studio Outtake - 1965,54,0.0331,91.693,4
5380,0.541,1997,0.174,['Elton John'],0.48,240547,0.628,0,3.28e-05,6,0.0753,-7.643,1,Something About The Way You Look Tonight - Edit Version,57,0.0262,143.412,4
5381,0.434,1997,0.00627,['Jimi Hendrix'],0.529,171427,0.898,0,0.728,2,0.0668,-5.249,1,Purple Haze,52,0.0786,108.599,4
5382,0.441,1997,0.51,['Gods Property'],0.337,321600,0.708,0,0.0,0,0.0784,-5.806,1,More Than I Can Bear,45,0.0747,91.598,4
5383,0.211,1998,0.000658,['Grandaddy'],0.296,200667,0.421,0,0.931,5,0.285,-8.724,1,A.M. 180,51,0.0313,88.166,4
5384,0.879,1998,0.175,['Los Humildes'],0.777,171827,0.608,0,0.0,0,0.0487,-3.55,1,Disculpe Usted,55,0.0719,164.975,3
5385,0.519,1998,0.204,"['Busta Rhymes', 'Janet Jackson']",0.797,324400,0.934,1,0.0,1,0.119,-4.507,1,What's It Gonna Be?! (feat. Janet Jackson),52,0.0926,116.438,4
5386,0.343,1998,0.489,['Los Temerarios'],0.495,287933,0.489,0,3.3e-05,7,0.373,-7.061,1,Es Ella la Causa,55,0.0314,77.247,4
5387,0.652,1998,0.447,"['Lea Salonga', 'Beth Fowler', 'Marni Nixon', 'Chorus - Mulan']",0.463,183200,0.242,0,0.0,7,0.115,-19.307,1,"Honor To Us All - From ""Mulan""/Soundtrack",53,0.0615,168.005,4
5388,0.787,1998,0.0178,['Cake'],0.638,228093,0.677,1,1.17e-05,4,0.117,-8.867,0,Sheep Go To Heaven,51,0.04,102.591,4
5389,0.116,1998,0.0514,['Neutral Milk Hotel'],0.221,186280,0.826,0,0.0,5,0.135,-5.393,1,King of Carrot Flowers Pts. 2 & 3,51,0.126,130.632,4
5390,0.325,1998,0.00041,['Pearl Jam'],0.466,231253,0.981,0,0.0108,10,0.0673,-5.011,1,Do the Evolution,62,0.063,140.643,4
5391,0.5,1998,0.89,['Vicente Fernández'],0.635,187893,0.291,0,0.000172,3,0.0984,-8.099,0,Sublime Mujer,58,0.0506,132.264,3
5392,0.385,1998,0.0045,['Refused'],0.68,312720,0.763,0,0.00462,9,0.106,-8.158,1,New Noise,54,0.0908,105.902,4
5393,0.511,1998,0.883,['Elliott Smith'],0.447,202533,0.208,0,0.153,2,0.105,-18.663,1,Pitseleh,53,0.0337,105.669,3
5394,0.595,1998,0.00124,['Korn'],0.659,288973,0.846,0,0.0,7,0.0415,-7.579,1,All In the Family,52,0.111,92.803,4
5395,0.238,1998,0.856,['Deva Premal'],0.424,589267,0.448,0,1.87e-05,9,0.112,-12.682,0,Gayatri Mantra,62,0.0752,81.979,1
5396,0.371,1998,0.000409,['Lagwagon'],0.337,176960,0.985,0,0.00027,2,0.238,-4.675,1,May 16,55,0.0787,103.95,4
5397,0.171,1999,0.7,['Yolanda Adams'],0.414,340040,0.402,0,0.0,10,0.363,-8.911,0,Open My Heart,52,0.0427,105.368,4
5398,0.385,1999,0.303,['Beck'],0.611,343360,0.597,0,0.0082,0,0.0605,-7.864,1,Debra,56,0.0764,147.507,4
5399,0.379,1999,0.0497,['Grand Funk Railroad'],0.339,599560,0.583,0,0.00108,7,0.165,-8.582,1,I'm Your Captain/Closer To Home - Remastered,53,0.0338,101.449,4
5400,0.412,1999,0.000204,['Misfits'],0.275,199944,0.872,0,0.00509,10,0.0895,-6.108,1,Helena,56,0.142,147.014,4
5401,0.37,1999,0.0234,['Rage Against The Machine'],0.315,298893,0.97,0,2.03e-06,7,0.122,-5.424,1,Calm Like a Bomb,56,0.483,149.749,4
5402,0.344,1999,0.604,['Aimee Mann'],0.616,274493,0.346,0,0.00232,10,0.0914,-10.438,1,Save Me,57,0.0304,143.351,4
5403,0.965,1999,0.578,['Banda El Recodo'],0.575,188773,0.459,0,2.65e-06,2,0.217,-11.03,1,La Gitanilla,56,0.0462,136.138,4
5404,0.294,1999,0.00384,['Lit'],0.424,256333,0.706,0,0.0,9,0.395,-3.548,1,Miserable,52,0.0404,82.081,4
5405,0.298,1999,0.38,['Christina Aguilera'],0.599,273707,0.47,0,0.0,1,0.111,-8.356,1,I Turn to You,60,0.0376,127.177,4
5406,0.615,1999,0.0344,['Los Caminantes'],0.363,212253,0.728,0,0.0,8,0.0725,-8.362,1,Dos Cartas y una Flor,54,0.044,185.287,4
5407,0.952,1999,0.614,['Banda Machos'],0.868,188707,0.879,0,2.94e-06,7,0.0311,-7.566,1,La culebra,49,0.0787,140.422,4
5408,0.387,1999,0.000558,['Metallica'],0.246,343200,0.952,0,0.00193,3,0.959,-5.045,0,No Leaf Clover - Live with the SFSO,49,0.114,151.374,4
5409,0.194,1999,0.0538,['Rage Against The Machine'],0.298,280960,0.848,0,0.00152,2,0.201,-5.947,1,Born of a Broken Man,54,0.0727,148.282,4
5410,0.71,1999,0.659,"['Jennifer Lopez', 'Marc Anthony']",0.562,303573,0.742,0,0.0,0,0.107,-6.461,1,No Me Ames (with Marc Anthony) - Tropical Remix,51,0.0422,165.83,4
5411,0.758,1999,0.256,['Gilberto Santa Rosa'],0.585,290413,0.868,0,0.0,7,0.197,-7.285,0,Que Alguien Me Diga,60,0.0444,94.098,4
5412,0.158,1999,0.342,"['Faith Hill', 'Tim McGraw']",0.362,252893,0.459,0,0.0,0,0.111,-8.62,1,Let's Make Love,51,0.0274,147.063,4
5413,0.111,1999,6.35e-05,['Misfits'],0.375,153831,0.979,0,0.0,1,0.151,-4.945,1,Scream,53,0.103,106.525,4
5414,0.969,1999,0.489,['Banda El Recodo'],0.585,129560,0.471,0,1.52e-06,5,0.0758,-10.738,1,Por una Mujer Casada,54,0.0439,137.779,4
5415,0.621,1999,0.286,['Eric Clapton'],0.51,260440,0.389,0,0.000398,2,0.644,-14.317,0,"Layla - Acoustic; Live at MTV Unplugged, Bray Film Studios, Windsor, England, UK, 1/16/1992; 1999 Remaster",58,0.0384,94.04,4
5416,0.547,1999,0.0766,['Montgomery Gentry'],0.645,255480,0.708,0,1.33e-05,0,0.125,-6.456,1,Something to Be Proud Of,47,0.0372,97.514,4
5417,0.821,1999,0.00677,"['Eric Benét', 'Faith Evans', 'Kevin ""K.D."" Davis']",0.728,280880,0.636,0,8.47e-05,11,0.296,-7.033,0,Georgy Porgy (feat. Faith Evans),58,0.171,96.512,4
5418,0.347,2000,0.342,['Son By Four'],0.56,210187,0.544,0,0.0,0,0.203,-10.171,1,A Puro Dolor - Balada,66,0.0465,149.695,4
5419,0.0763,2000,0.795,['Blonde Redhead'],0.499,157000,0.468,0,0.88,0,0.0899,-9.995,0,For the Damaged Coda,61,0.0396,141.463,4
5420,0.899,2000,0.586,['Los Razos'],0.698,209773,0.675,1,2.97e-06,9,0.125,-10.201,1,Chingon De Chingones,55,0.0512,115.184,4
5421,0.233,2000,0.87,['Enya'],0.529,236667,0.24,0,0.815,1,0.109,-13.203,1,One by One,60,0.0335,131.442,4
5422,0.878,2000,0.205,['Beto Quintanilla'],0.76,195796,0.779,0,0.0,5,0.07,-4.456,1,Raquenel Villanueva,53,0.0523,109.544,4
5423,0.706,2000,0.0344,['AC/DC'],0.588,214560,0.851,0,0.00773,7,0.16,-4.206,1,Stiff Upper Lip,63,0.033,123.691,4
5424,0.483,2000,0.0023,['Rage Against The Machine'],0.412,394400,0.838,0,0.00344,9,0.152,-1.93,1,Maggie's Farm,55,0.0427,86.604,4
5425,0.0473,2000,0.929,['Enya'],0.229,148573,0.177,0,0.564,1,0.111,-15.35,1,Fallen Embers,57,0.0437,137.847,4
5426,0.851,2000,0.163,['Linkin Park'],0.75,157200,0.677,0,0.0509,8,0.247,-7.395,1,Cure for the Itch,56,0.221,99.99,4
5427,0.0763,2000,0.104,['Coldplay'],0.374,436440,0.456,0,0.000176,6,0.197,-7.35,0,Everything's Not Lost - Includes Hidden Track 'Life Is For Living',57,0.0368,135.643,4
5428,0.0685,2000,0.959,['Enya'],0.165,168827,0.0483,0,0.307,9,0.0722,-23.188,1,Deora Ar Mo Chroí,55,0.0408,136.752,3
5429,0.287,2000,0.105,['Linkin Park'],0.593,225107,0.967,0,2.77e-06,7,0.314,-4.26,0,High Voltage,55,0.182,93.916,4
5430,0.565,2001,0.7,['Pepe Aguilar'],0.436,260830,0.36,0,0.0535,0,0.322,-6.322,1,Me Vas A Extrañar,66,0.0273,155.999,4
5431,0.887,2001,0.949,['Verna Felton'],0.513,77933,0.525,0,2.42e-05,8,0.233,-8.57,1,"Bibbidi-Bobbidi-Boo - From ""Cinderella""",57,0.0524,105.862,4
5432,0.0935,2001,0.00501,['Incubus'],0.415,466560,0.456,0,0.763,9,0.178,-12.082,1,Aqueous Transmission,56,0.0352,151.937,4
5433,0.631,2001,0.134,['Elefante'],0.799,310147,0.664,0,0.0,7,0.146,-8.16,0,Así Es la Vida,69,0.0899,97.987,4
